budget,urgency,views,saves,bedrooms,preapproved,open_house,agent_response_hours,converted
5000000,55,6,15,2,0,1,6,0
500000,89,49,9,6,1,1,29,1
200000,60,49,0,4,0,0,34,0
1000000,85,2,6,4,0,0,21,0
750000,60,32,10,1,0,1,67,1
500000,85,18,20,3,1,0,57,1
750000,30,25,4,4,0,0,17,1
200000,6,10,1,5,1,1,33,0
200000,30,46,14,6,1,0,58,1
750000,13,22,13,1,0,1,39,1
500000,6,11,16,5,1,1,37,1
750000,27,48,0,6,0,1,40,1
500000,90,14,2,2,0,1,21,0
750000,90,1,0,4,0,0,33,0
750000,43,37,3,2,1,0,41,1
1000000,35,31,6,1,1,1,67,1
1000000,24,12,17,6,0,1,17,0
1000000,13,22,6,1,1,0,65,0
300000,89,18,13,4,0,0,2,0
5000000,71,16,3,1,1,0,37,1
300000,75,10,14,3,0,0,61,0
200000,25,47,19,1,1,0,51,0
750000,82,19,19,3,0,1,0,1
200000,50,23,3,2,0,0,25,0
750000,81,13,11,6,0,1,64,1
750000,29,2,12,5,1,0,52,1
5000000,25,24,9,6,0,1,3,1
5000000,9,16,16,2,1,1,20,1
2000000,29,44,14,1,1,0,20,0
500000,0,31,9,3,0,1,32,1
1000000,51,40,11,4,1,0,30,1
300000,63,17,20,2,0,0,31,0
1000000,85,17,19,3,1,0,5,1
300000,32,7,19,1,0,1,65,0
2000000,36,27,7,4,1,0,11,1
5000000,48,34,8,1,1,0,43,1
500000,58,25,3,6,0,0,45,0
1000000,36,38,12,6,1,0,60,1
2000000,33,19,4,4,1,1,72,1
500000,44,39,18,1,0,1,12,1
100000,8,38,4,6,1,1,18,0
500000,10,34,16,2,0,1,13,1
200000,38,18,9,1,1,0,69,0
2000000,5,9,12,5,0,0,31,1
750000,17,11,13,2,0,0,24,1
100000,25,31,15,5,0,0,9,0
500000,88,9,8,2,0,1,29,0
1000000,82,43,8,6,1,0,18,0
200000,21,43,4,1,0,0,31,0
5000000,19,12,3,2,1,1,12,1
100000,45,46,1,4,1,0,60,0
500000,88,11,3,6,0,1,36,1
200000,28,24,9,3,0,1,36,0
200000,62,36,19,3,1,0,55,1
300000,52,42,8,1,1,1,63,1
100000,15,9,20,2,0,1,27,0
500000,33,35,7,1,0,0,23,1
100000,3,46,19,5,0,1,72,1
1000000,74,4,10,6,0,0,33,0
750000,52,35,18,5,0,0,20,0
1000000,15,20,8,5,0,1,7,1
5000000,82,42,13,2,1,0,31,1
2000000,35,33,2,2,0,0,13,0
750000,20,28,17,4,0,0,56,1
300000,63,45,8,1,0,1,65,0
750000,11,16,13,5,0,0,30,1
100000,22,48,20,3,1,0,2,0
5000000,47,45,15,1,1,1,46,0
1000000,83,34,15,1,1,0,64,0
2000000,50,4,13,6,1,0,37,1
100000,20,46,12,4,1,0,72,1
500000,40,37,12,2,0,0,8,0
200000,62,38,4,1,0,0,4,0
5000000,58,5,14,5,1,0,44,1
2000000,19,34,8,1,1,0,24,1
750000,34,15,6,1,1,1,70,1
100000,43,14,18,2,0,0,20,0
200000,69,1,9,3,1,1,11,0
100000,9,18,3,4,0,1,43,1
1000000,25,28,3,3,0,0,19,1
100000,43,2,8,3,1,1,63,0
5000000,8,35,14,6,1,0,2,1
500000,7,40,18,5,1,0,47,0
1000000,85,7,5,2,0,1,55,0
2000000,41,19,2,6,0,1,49,0
100000,1,14,1,5,1,1,20,1
100000,19,35,13,5,0,1,38,1
300000,10,3,17,4,1,1,7,0
5000000,38,25,5,3,1,0,12,1
500000,15,11,16,1,1,0,42,1
5000000,49,1,10,4,1,1,52,1
300000,42,5,5,4,0,1,54,0
100000,51,30,1,6,0,1,20,0
300000,67,23,20,1,1,1,29,1
200000,47,39,10,5,0,1,43,0
2000000,68,26,11,2,0,0,70,1
750000,82,21,1,4,1,1,12,1
1000000,48,36,7,5,0,1,13,0
200000,1,31,0,6,1,1,52,1
1000000,61,29,15,6,0,0,17,0
500000,73,30,4,2,1,1,48,1
200000,90,9,18,6,0,1,59,0
200000,51,20,13,5,1,0,39,1
500000,4,50,11,4,1,0,54,1
200000,63,19,7,2,0,0,63,0
5000000,84,39,0,2,0,1,18,0
100000,57,32,10,4,0,0,23,0
1000000,76,34,6,5,1,1,34,1
100000,67,42,19,1,0,1,53,0
750000,53,11,18,4,1,0,48,1
750000,23,48,14,2,0,1,37,0
500000,20,15,20,1,0,0,0,1
5000000,57,37,4,1,0,1,71,1
200000,5,30,3,5,0,1,22,1
750000,37,24,5,3,1,1,52,1
300000,60,10,1,3,0,0,54,0
2000000,1,45,6,5,1,0,21,1
200000,39,17,16,4,0,1,34,0
100000,66,31,3,3,1,0,8,1
2000000,29,36,17,4,1,1,51,0
200000,52,4,19,4,0,1,44,0
500000,44,32,15,6,1,0,45,1
100000,34,11,12,4,0,1,67,0
200000,50,9,7,3,1,0,10,0
1000000,63,39,11,6,1,0,10,0
500000,77,43,9,2,1,0,46,1
750000,86,12,9,6,1,1,18,0
750000,46,49,1,1,0,1,30,0
100000,79,37,10,6,0,0,31,0
300000,30,11,4,1,1,1,56,1
100000,67,49,1,6,1,0,31,0
5000000,11,25,1,1,0,0,19,1
500000,67,10,11,1,0,0,13,0
500000,58,30,12,3,1,1,30,0
5000000,31,50,16,6,1,1,12,1
750000,75,15,5,4,1,1,60,0
1000000,34,22,17,5,1,0,57,1
2000000,87,45,18,2,0,0,63,1
750000,88,48,13,1,1,1,43,1
200000,86,0,9,3,0,1,46,0
5000000,26,2,20,6,1,1,51,1
2000000,62,44,16,6,1,0,34,1
300000,79,25,5,3,1,0,50,0
500000,84,34,17,6,0,0,61,1
100000,90,3,0,6,1,0,4,0
300000,18,38,11,2,1,0,65,1
1000000,72,39,12,1,0,0,71,1
2000000,6,21,7,2,1,1,5,1
5000000,52,1,3,3,0,0,66,0
5000000,12,45,17,4,1,1,65,1
750000,29,21,13,2,0,1,39,1
5000000,11,25,17,2,1,0,35,0
2000000,44,44,12,4,0,0,4,0
5000000,30,27,19,6,0,0,61,1
5000000,61,41,12,5,0,0,13,0
300000,50,9,18,6,0,1,2,0
300000,19,45,20,3,0,0,10,1
5000000,90,40,6,4,0,1,66,1
200000,83,22,19,4,0,0,19,0
1000000,5,8,2,5,1,0,1,0
1000000,29,46,13,3,0,1,21,0
5000000,54,28,2,6,0,1,48,0
750000,14,45,8,5,1,0,18,0
2000000,31,22,18,2,1,1,23,0
2000000,34,4,16,5,0,1,8,0
1000000,0,36,13,6,0,0,19,0
5000000,1,46,13,5,1,0,59,1
500000,71,24,17,6,1,0,9,1
750000,87,39,12,5,0,0,24,0
2000000,27,28,12,5,1,0,67,1
5000000,46,34,11,6,0,0,2,1
200000,68,0,14,2,1,1,15,0
1000000,31,38,10,3,1,0,25,0
200000,40,23,7,3,1,1,10,0
500000,48,43,6,1,0,0,25,1
500000,24,13,12,1,1,1,41,1
5000000,64,6,8,3,0,0,13,0
300000,58,30,18,3,0,0,47,0
750000,1,40,10,2,1,0,25,1
1000000,22,22,10,2,0,1,16,0
2000000,36,30,9,4,0,1,44,1
2000000,76,36,7,3,1,1,3,1
100000,90,35,18,3,1,1,20,0
1000000,46,22,4,2,0,1,56,0
200000,21,44,17,4,1,1,1,0
2000000,18,28,18,4,1,1,58,1
300000,62,26,11,4,1,1,3,1
2000000,33,50,2,2,1,1,28,1
500000,19,6,5,1,0,0,30,1
100000,1,41,13,3,1,1,63,0
1000000,11,11,2,2,1,0,23,0
300000,49,39,17,1,1,0,21,0
200000,23,35,13,4,1,1,21,1
750000,14,43,12,6,0,0,41,0
100000,41,2,17,4,1,0,28,0
2000000,61,22,10,1,1,0,38,1
1000000,19,20,18,1,1,0,57,1
100000,25,29,9,1,1,1,61,0
5000000,84,9,10,1,1,1,24,0
750000,86,49,12,2,1,0,38,1
300000,27,27,17,4,0,1,44,0
750000,48,27,12,4,0,1,25,1
200000,80,10,14,4,1,1,3,0
100000,89,39,18,4,1,1,52,1
100000,4,24,13,4,0,0,11,0
1000000,56,1,4,3,0,1,12,0
2000000,51,24,13,6,0,0,37,1
1000000,46,30,0,5,1,0,41,1
5000000,43,7,3,2,1,0,47,1
2000000,10,23,10,4,0,0,60,1
500000,74,44,12,6,0,1,34,1
1000000,70,26,16,1,0,0,49,1
750000,83,17,4,4,0,0,27,0
1000000,84,9,12,6,0,0,53,0
300000,86,16,9,5,0,1,36,0
5000000,72,3,15,6,0,0,71,0
5000000,21,39,20,4,0,1,23,1
1000000,10,11,19,2,1,0,32,1
500000,90,19,15,3,1,0,31,1
2000000,89,30,2,6,0,0,28,0
200000,29,9,19,6,0,1,31,0
2000000,21,42,12,4,1,0,49,1
2000000,3,14,9,1,1,0,61,0
100000,55,16,0,1,1,1,36,0
100000,83,49,5,5,1,1,71,1
750000,47,4,12,5,0,0,7,0
300000,22,43,15,3,0,1,0,0
500000,39,23,13,6,0,0,69,1
1000000,73,49,18,5,0,1,6,1
2000000,30,25,19,6,1,0,17,0
1000000,76,32,16,4,1,1,39,1
750000,29,45,3,2,0,1,60,1
750000,14,23,10,5,0,0,71,1
500000,20,11,2,6,1,0,7,0
300000,15,4,16,5,0,0,47,0
200000,9,28,15,3,1,0,63,1
100000,81,11,20,3,1,1,7,1
300000,55,46,0,5,0,0,28,0
750000,11,41,9,6,1,1,23,1
300000,51,12,19,6,1,1,64,1
300000,52,34,17,6,1,1,50,1
1000000,34,21,15,1,1,0,51,1
200000,1,48,0,1,1,1,51,0
1000000,20,49,13,1,0,0,1,1
200000,88,50,10,3,0,0,72,0
750000,89,36,17,3,0,1,22,0
100000,46,15,5,2,0,0,70,0
2000000,39,37,20,5,0,0,11,1
1000000,25,16,9,3,0,1,2,1
5000000,89,0,12,2,0,0,72,0
300000,7,30,19,1,0,1,2,0
200000,10,8,18,4,1,1,63,1
750000,64,3,17,3,0,1,37,0
100000,69,6,15,1,1,0,60,0
500000,64,30,4,6,0,1,26,0
2000000,46,33,4,5,0,1,1,1
100000,14,20,1,3,1,0,1,1
500000,1,30,5,2,1,1,27,1
1000000,20,14,13,3,1,0,72,0
1000000,44,3,6,3,1,1,37,1
500000,68,21,2,2,1,1,67,1
300000,7,39,0,2,1,1,72,0
200000,72,36,10,3,1,1,12,0
300000,6,2,7,6,0,0,9,0
100000,30,14,6,4,1,1,68,1
2000000,32,45,8,1,0,0,35,1
1000000,8,14,3,2,0,1,54,1
100000,34,29,9,4,0,1,56,0
200000,50,14,12,4,1,0,43,1
100000,82,1,6,6,1,0,48,0
750000,28,12,7,6,1,1,4,1
750000,45,36,1,1,0,0,42,0
200000,15,10,9,5,1,1,21,1
750000,82,25,7,2,1,0,6,1
1000000,30,32,15,4,1,1,10,0
1000000,83,7,18,2,1,0,10,1
500000,80,50,11,6,1,0,68,1
5000000,41,49,6,3,1,1,21,0
300000,52,27,14,1,1,1,27,1
500000,0,39,4,6,0,0,20,0
500000,76,21,6,5,1,0,3,1
100000,88,32,14,4,0,1,62,0
500000,19,31,10,2,0,1,39,1
2000000,37,9,10,3,0,1,37,0
100000,5,16,9,6,0,0,54,1
200000,59,34,13,5,1,0,31,0
2000000,71,0,9,1,0,1,68,0
300000,64,24,5,1,0,1,70,0
300000,61,19,15,3,0,0,56,0
300000,10,24,9,2,0,1,61,1
5000000,89,46,13,1,0,0,70,1
200000,5,21,4,2,1,0,68,1
1000000,36,35,18,2,0,1,42,1
300000,27,23,7,6,0,1,32,0
100000,65,28,20,2,0,1,36,0
500000,68,15,3,1,0,1,21,1
200000,21,12,1,1,1,0,64,1
2000000,56,35,14,3,1,1,72,1
300000,71,26,2,3,1,1,55,0
500000,36,9,0,2,1,1,7,0
500000,71,17,20,4,0,0,17,1
300000,77,22,3,4,0,1,59,0
5000000,43,14,5,2,1,0,11,1
750000,5,28,11,5,0,0,54,1
2000000,27,33,3,5,0,0,54,1
750000,65,21,8,2,0,0,46,1
1000000,81,5,3,5,0,0,0,0
5000000,9,20,9,4,1,0,70,1
750000,63,23,9,3,0,0,18,1
500000,14,22,15,5,0,0,13,1
100000,41,40,14,6,0,1,9,0
1000000,9,4,15,6,1,1,34,1
100000,39,20,6,2,1,1,70,1
300000,9,12,3,3,0,0,14,0
750000,81,23,7,5,1,0,29,1
500000,26,16,0,6,1,1,16,1
200000,4,3,18,4,0,1,2,0
750000,32,31,1,6,0,0,52,0
5000000,60,23,12,3,1,0,11,1
500000,63,10,17,5,0,1,6,1
5000000,29,25,17,6,0,1,47,1
2000000,64,43,8,4,1,1,16,0
500000,45,50,0,3,1,1,50,1
5000000,7,11,3,2,1,0,0,0
2000000,46,21,17,6,1,0,14,1
500000,64,38,7,1,1,0,16,0
500000,87,2,0,3,0,1,43,0
2000000,76,42,12,2,1,1,27,0
100000,54,9,13,3,1,0,1,0
750000,8,6,9,4,1,0,4,1
200000,6,10,12,3,0,0,24,1
750000,68,47,6,5,0,0,21,1
300000,2,3,18,1,0,1,25,0
500000,52,11,13,2,1,1,70,1
750000,42,46,3,3,1,0,24,1
300000,41,29,9,1,1,0,72,0
500000,4,0,19,3,0,0,41,1
5000000,81,24,18,6,1,0,25,0
200000,34,19,8,1,0,1,33,0
750000,43,43,0,2,0,0,70,0
200000,40,23,11,6,0,1,62,0
1000000,37,1,16,5,0,0,41,0
500000,38,30,20,1,1,1,38,1
200000,1,32,3,2,0,1,68,0
100000,14,41,20,5,1,0,34,1
200000,5,14,0,6,0,1,34,0
200000,70,17,11,5,1,1,37,1
300000,6,4,19,4,0,0,55,0
5000000,20,42,18,5,0,0,67,1
1000000,77,34,5,1,0,0,11,0
2000000,52,29,0,2,1,0,19,1
200000,39,24,4,1,1,1,11,0
5000000,78,37,13,6,1,0,28,0
300000,71,41,20,3,1,0,0,0
2000000,17,46,6,2,1,1,39,0
100000,36,10,1,2,0,1,62,0
2000000,12,11,18,6,0,0,49,1
1000000,31,46,18,2,0,1,61,1
2000000,6,16,7,3,0,1,29,1
200000,38,15,20,5,1,1,59,1
300000,1,44,7,6,1,0,38,0
2000000,50,15,13,3,1,0,67,1
200000,1,4,7,1,1,1,48,1
750000,26,17,20,5,1,0,3,1
500000,77,10,5,2,1,0,38,1
5000000,56,18,15,5,0,1,65,1
200000,63,21,12,3,1,0,3,1
300000,71,47,7,6,0,0,71,0
2000000,56,30,11,2,0,1,49,1
5000000,37,13,17,2,1,1,36,0
100000,56,48,8,1,1,1,58,1
5000000,76,39,12,1,0,1,22,1
1000000,83,9,14,1,0,1,8,0
300000,32,34,1,6,0,1,68,0
100000,41,17,3,1,0,0,45,0
500000,4,36,15,1,1,0,8,0
300000,81,1,14,2,1,1,70,0
500000,36,42,16,5,1,0,60,1
200000,70,45,15,5,1,0,46,1
750000,46,34,9,2,1,0,9,0
500000,71,31,10,4,1,1,39,1
300000,72,30,12,2,0,0,25,0
200000,36,50,7,3,0,0,6,0
500000,24,41,19,4,1,1,52,1
500000,46,6,20,2,0,1,63,0
500000,77,16,9,5,0,0,55,0
200000,62,23,2,5,0,1,28,0
500000,44,30,14,2,0,0,46,1
200000,66,38,3,3,1,1,39,1
200000,43,20,7,5,1,1,30,0
500000,87,44,5,5,0,0,36,0
200000,20,17,5,2,0,1,54,1
5000000,38,27,18,2,0,0,20,1
200000,44,17,17,6,1,1,47,0
750000,59,38,20,1,1,1,56,0
5000000,87,36,1,5,0,0,13,0
200000,26,23,6,3,0,0,5,1
200000,12,24,17,1,1,0,66,1
300000,65,9,8,5,1,1,56,0
100000,81,40,2,1,0,1,64,0
500000,13,1,12,6,0,0,1,1
5000000,17,38,14,2,1,0,13,1
1000000,55,37,13,5,0,1,20,1
1000000,57,15,13,5,0,0,3,1
1000000,67,9,18,3,1,1,72,0
2000000,64,15,0,3,1,0,26,1
100000,81,14,13,1,0,1,41,0
100000,57,50,6,3,0,1,50,0
200000,63,34,0,6,0,0,44,0
200000,84,4,0,3,0,1,58,0
100000,6,36,0,6,0,1,65,0
2000000,8,3,15,3,1,1,69,0
500000,88,45,5,4,0,0,40,1
500000,31,6,20,1,1,0,48,1
500000,6,40,5,1,0,0,58,1
100000,6,16,1,3,1,0,20,0
2000000,60,6,19,3,1,0,19,0
1000000,15,48,0,1,1,0,29,0
750000,5,26,12,4,0,1,61,1
2000000,1,41,15,3,1,1,3,1
1000000,59,32,14,2,1,0,36,1
5000000,67,35,15,2,0,0,21,0
2000000,84,25,17,3,0,1,43,0
2000000,81,25,1,5,0,1,69,0
5000000,33,12,17,5,0,1,49,0
100000,54,49,1,4,1,0,56,0
5000000,16,14,9,5,0,1,32,1
200000,63,19,8,2,1,1,26,0
100000,12,9,11,3,0,0,60,0
1000000,81,26,7,2,1,1,30,1
300000,37,1,7,5,1,1,61,0
300000,18,8,2,5,1,0,29,0
2000000,56,19,6,5,1,0,4,1
100000,44,12,12,2,0,1,31,0
1000000,4,4,16,3,1,0,17,1
200000,18,47,2,3,0,0,5,0
750000,13,11,4,1,1,1,35,0
100000,45,1,8,5,0,1,8,0
1000000,65,12,13,6,1,0,24,1
500000,80,32,12,5,0,0,60,0
100000,61,1,17,5,0,0,59,0
100000,77,25,9,3,0,1,21,0
2000000,13,6,13,3,0,0,46,1
500000,64,37,19,2,1,0,64,1
500000,77,29,4,2,0,0,19,0
2000000,40,25,15,5,1,0,63,1
300000,41,47,19,4,0,1,67,0
1000000,11,39,12,4,0,1,3,0
5000000,18,25,9,4,0,1,55,1
750000,88,25,2,6,1,1,20,1
5000000,52,30,18,1,0,1,21,0
1000000,17,1,4,1,1,1,47,1
750000,44,28,1,2,1,0,44,1
100000,81,36,20,5,1,1,13,1
1000000,30,46,19,1,1,0,63,0
750000,5,40,0,6,0,0,1,1
300000,6,8,19,4,1,1,60,1
100000,30,42,16,1,0,0,48,1
100000,19,22,10,3,1,1,32,1
500000,47,50,4,3,1,1,3,1
5000000,37,49,6,6,0,0,57,0
500000,75,43,9,4,0,1,52,1
500000,81,1,16,4,0,0,54,0
300000,73,15,7,1,1,1,42,1
200000,58,45,20,6,1,1,24,1
5000000,74,40,18,3,1,0,2,1
750000,64,12,7,5,1,1,28,1
5000000,51,15,14,4,1,0,44,1
2000000,1,19,9,2,0,1,22,1
750000,19,14,6,4,0,0,50,1
1000000,16,29,20,4,0,0,5,1
500000,55,30,18,1,1,1,34,1
300000,69,5,3,5,1,1,58,0
5000000,23,8,17,6,0,0,23,1
5000000,89,40,15,5,0,0,70,0
200000,50,22,4,2,0,1,6,0
2000000,45,39,15,1,1,0,26,1
300000,32,11,14,6,0,1,46,0
1000000,83,20,0,2,0,0,38,0
100000,42,3,13,3,1,0,42,0
1000000,82,7,15,6,1,0,10,1
500000,12,15,3,3,1,1,53,1
100000,79,26,5,2,1,0,52,1
750000,1,18,12,3,0,1,48,1
300000,60,17,9,4,1,0,56,0
1000000,25,14,3,3,0,0,51,1
5000000,29,37,1,2,1,0,22,1
750000,13,34,0,5,1,0,11,1
500000,18,43,12,6,0,0,59,1
2000000,13,6,8,4,0,1,9,1
500000,85,25,10,3,0,1,7,1
300000,6,25,13,6,0,1,14,0
1000000,38,27,6,6,0,1,69,1
750000,35,3,10,2,0,0,19,0
200000,49,40,8,3,1,1,36,1
1000000,20,0,9,2,1,1,24,1
300000,50,48,15,3,1,1,34,1
5000000,43,44,8,3,1,0,8,0
200000,49,17,9,3,0,0,57,0
500000,57,46,3,4,0,1,9,1
300000,16,18,4,6,1,0,26,1
200000,77,23,16,3,0,1,20,0
100000,49,48,3,3,1,0,54,0
500000,31,41,11,4,0,1,27,0
300000,83,29,6,1,1,0,18,1
100000,27,29,4,1,0,0,13,1
2000000,33,48,20,1,0,0,46,1
500000,53,28,6,1,0,0,64,0
5000000,42,19,8,1,0,1,27,1
200000,25,22,9,3,0,0,22,0
750000,84,6,6,2,0,0,62,0
1000000,68,33,1,6,1,1,7,1
5000000,21,43,13,6,1,1,20,1
750000,49,28,19,6,1,1,45,1
500000,85,15,16,3,0,1,39,1
2000000,85,29,20,2,1,0,44,1
750000,74,44,7,5,1,0,11,0
500000,80,43,3,3,1,0,36,1
100000,14,26,2,6,1,1,44,0
1000000,88,13,5,2,0,1,44,1
100000,1,3,6,5,1,1,42,0
500000,7,22,8,5,1,1,43,0
500000,67,48,15,4,0,0,31,1
5000000,22,45,9,1,0,1,36,0
100000,46,42,15,4,0,1,34,0
2000000,7,1,15,6,0,0,53,0
750000,47,23,16,6,0,0,51,1
5000000,17,36,7,4,1,0,66,1
500000,68,38,18,6,1,0,15,1
5000000,37,50,14,6,0,1,34,1
300000,33,24,8,5,1,0,52,1
750000,16,31,0,6,0,0,12,1
100000,16,23,13,3,1,1,26,1
1000000,29,46,10,5,1,0,33,1
300000,68,38,7,4,1,1,18,1
100000,49,43,20,4,1,0,20,0
500000,42,28,12,4,1,0,30,1
2000000,31,16,13,1,0,0,58,1
200000,76,17,7,4,0,0,12,0
100000,15,9,0,4,1,1,14,0
100000,10,42,6,4,0,0,66,1
1000000,86,37,17,1,1,1,41,1
2000000,18,39,4,6,0,0,56,0
100000,57,33,8,5,0,1,50,0
200000,2,15,10,5,1,0,11,1
100000,1,23,13,2,0,0,51,0
2000000,10,47,5,1,0,1,70,1
750000,74,19,20,3,1,0,26,1
5000000,54,0,7,1,0,0,52,0
100000,55,16,2,6,1,1,10,0
750000,18,24,20,4,0,0,57,1
500000,44,16,5,4,1,0,57,0
300000,58,36,14,3,1,0,47,1
5000000,62,6,14,5,0,1,27,0
2000000,13,2,2,3,0,0,62,0
750000,1,41,18,6,1,1,62,1
750000,11,34,4,3,0,0,17,1
500000,78,40,18,2,0,0,4,1
300000,23,38,13,3,1,1,0,1
200000,77,6,5,2,0,0,55,0
500000,88,37,7,6,0,1,35,0
300000,42,34,3,1,1,0,21,1
200000,41,31,0,4,0,1,58,0
2000000,10,39,11,5,1,0,20,1
1000000,76,12,17,2,1,0,61,1
100000,24,19,17,1,1,1,60,1
1000000,79,24,10,4,1,0,43,1
500000,66,42,16,5,0,0,5,1
200000,61,6,4,4,1,1,71,0
500000,50,42,17,5,1,1,31,1
750000,0,5,16,2,0,0,34,1
2000000,79,18,4,5,0,0,36,1
100000,32,21,5,6,1,0,20,0
1000000,60,30,18,5,1,0,31,1
2000000,21,42,15,1,0,0,19,1
750000,1,33,11,5,1,1,26,1
2000000,50,44,13,4,0,0,66,1
100000,42,2,17,2,0,0,40,0
300000,54,25,15,4,1,0,47,1
200000,63,9,14,3,0,0,57,0
200000,82,42,1,6,1,0,63,0
750000,55,11,4,1,1,0,70,0
300000,16,48,10,1,1,1,4,1
100000,62,45,2,1,1,1,2,0
1000000,18,13,14,6,0,1,69,1
2000000,57,3,9,2,0,0,31,0
2000000,5,30,1,1,0,0,1,1
300000,67,34,17,5,0,0,63,0
500000,58,50,15,3,1,0,54,0
300000,62,46,19,5,1,1,22,0
300000,44,19,20,3,0,1,22,0
500000,85,35,7,6,1,0,2,0
200000,15,36,19,1,1,1,49,1
300000,73,32,10,4,0,0,13,0
5000000,55,37,14,6,0,0,16,0
100000,22,9,7,3,1,1,44,0
300000,51,14,7,3,1,1,28,1
750000,35,50,3,4,0,0,33,1
300000,61,41,10,2,0,0,16,0
1000000,24,44,0,6,0,1,15,1
100000,61,38,15,4,1,0,64,0
100000,50,9,3,6,0,0,10,0
500000,61,7,2,1,1,0,20,0
500000,46,41,16,4,1,1,13,1
500000,39,33,10,6,0,1,11,1
300000,41,0,1,6,1,1,0,0
100000,61,45,4,1,0,0,25,0
1000000,5,23,4,3,0,0,44,1
2000000,57,19,13,6,1,0,38,1
100000,56,19,9,5,0,1,65,0
5000000,35,19,10,5,0,0,62,1
5000000,34,37,17,1,1,1,30,1
750000,74,21,11,6,1,0,30,0
300000,7,1,17,3,1,1,65,1
1000000,29,29,4,1,0,0,6,1
1000000,68,15,20,1,0,0,72,1
300000,24,43,1,3,0,1,13,0
1000000,20,4,14,4,0,0,21,0
200000,25,36,10,4,1,0,54,1
300000,60,38,1,3,1,1,11,0
5000000,18,18,9,2,0,0,3,0
750000,25,29,3,6,1,0,9,1
750000,80,39,11,3,1,1,65,0
500000,64,30,2,3,1,0,34,1
5000000,61,21,9,6,0,0,8,1
100000,2,24,3,6,0,0,9,1
750000,53,24,13,5,1,0,68,1
5000000,19,6,4,6,1,1,34,1
500000,27,28,6,5,0,1,1,1
1000000,46,0,3,6,1,0,19,1
5000000,13,11,2,4,1,0,12,1
200000,39,41,8,1,1,1,18,0
300000,45,1,10,6,1,0,23,0
100000,19,48,1,2,1,0,18,1
750000,75,21,13,1,0,0,7,0
100000,56,16,19,3,1,1,66,1
1000000,85,45,5,2,0,1,19,0
300000,81,34,5,3,1,1,16,1
1000000,47,27,15,5,0,1,37,1
750000,22,24,16,3,0,0,42,0
100000,64,50,12,6,0,0,27,0
300000,1,6,11,6,1,0,46,0
2000000,59,46,10,4,0,0,67,1
500000,48,50,19,6,0,0,53,0
2000000,45,43,15,2,0,0,14,1
100000,49,32,3,3,1,1,32,1
5000000,4,48,5,3,0,0,62,1
5000000,62,0,6,4,0,0,4,0
5000000,22,12,8,6,0,1,13,0
500000,37,8,12,4,0,1,49,0
2000000,86,23,15,1,1,1,61,1
750000,72,42,19,4,0,0,3,1
750000,82,0,12,4,0,1,5,0
1000000,63,22,17,5,0,0,21,0
300000,51,15,20,2,0,0,7,0
5000000,52,47,20,6,1,1,45,1
500000,29,10,0,3,1,0,54,0
500000,4,13,16,5,0,1,67,0
300000,13,12,19,4,1,0,26,0
300000,15,7,2,4,0,0,66,0
1000000,70,25,10,3,0,0,58,1
300000,16,44,9,2,0,1,18,0
1000000,84,26,20,5,1,1,22,1
500000,42,46,6,4,0,1,60,1
500000,74,44,6,2,0,0,57,1
750000,88,27,6,5,0,0,45,1
2000000,15,26,11,6,1,1,54,1
750000,25,28,0,3,0,0,20,1
300000,70,29,9,2,1,0,30,1
5000000,90,23,0,1,0,1,16,0
2000000,16,45,15,4,0,1,49,0
100000,59,33,2,2,1,0,64,0
100000,2,18,10,1,1,0,29,0
750000,68,47,15,1,0,1,41,0
500000,17,18,13,4,1,0,38,1
5000000,74,5,10,5,1,1,37,1
100000,21,49,13,5,1,1,5,0
5000000,0,2,4,3,0,0,51,1
100000,43,40,1,6,0,1,55,0
5000000,6,39,15,3,0,1,14,1
100000,30,42,3,5,0,0,25,1
1000000,1,17,8,4,1,1,52,1
5000000,82,8,12,2,0,0,21,0
500000,18,27,13,1,0,1,69,1
1000000,77,4,8,5,0,0,23,0
750000,48,48,1,1,0,0,70,0
500000,10,14,2,2,0,1,17,0
1000000,0,32,11,6,0,1,71,0
100000,11,13,17,4,0,0,28,1
2000000,19,7,4,4,1,1,9,1
5000000,15,24,14,2,0,1,51,1
500000,77,0,0,4,1,0,62,0
100000,41,21,5,6,0,0,27,0
300000,37,8,5,3,1,1,25,0
1000000,5,11,1,6,0,0,69,1
5000000,44,10,7,3,0,1,45,1
2000000,83,33,13,6,0,1,21,1
200000,82,35,9,2,1,0,8,1
300000,44,25,16,4,1,0,43,1
2000000,86,30,16,4,1,0,54,1
500000,41,42,17,1,1,0,60,1
750000,90,21,5,4,1,1,38,0
200000,5,9,10,6,0,1,31,0
100000,2,8,14,1,0,0,63,0
2000000,55,40,18,4,0,0,28,1
300000,9,1,18,6,0,0,20,0
1000000,25,13,18,3,1,1,48,1
5000000,62,26,17,4,1,0,40,1
750000,56,47,6,1,0,1,16,1
100000,2,10,5,2,0,0,30,1
500000,68,19,3,4,1,1,6,1
750000,37,25,19,1,1,0,51,1
300000,42,12,18,4,0,1,68,0
500000,25,47,9,1,0,0,2,1
200000,23,8,19,4,1,1,70,1
750000,5,31,18,1,0,1,33,0
200000,5,20,14,3,0,1,28,1
300000,58,2,9,1,0,1,16,0
750000,10,49,2,2,0,1,25,1
750000,88,3,1,1,1,1,12,0
2000000,81,37,10,3,1,0,37,0
